case_id,image_path,mask_path,label,source,variant,width,height,area,area_bin
45381,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/45381.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45381.npy,1,train,forged,512,512,262144,1
44648,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/44648.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/44648.npy,1,train,forged,1600,1200,1920000,4
32018,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32018.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32018.npy,1,train,forged,898,909,816282,3
51464,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/51464.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/51464.npy,1,train,forged,758,512,388096,2
55650,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/55650.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55650.npy,1,train,forged,3888,2592,10077696,4
28283,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/28283.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/28283.npy,0,train,authentic,1641,138,226458,1
45602,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/45602.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45602.npy,0,train,authentic,664,512,339968,2
24381,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24381.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24381.npy,1,train,forged,320,256,81920,1
2228,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/2228.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2228.npy,1,train,forged,177,182,32214,0
26583,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/26583.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26583.npy,0,train,authentic,256,256,65536,0
34171,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/34171.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/34171.npy,1,train,forged,1000,666,666000,3
16219,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16219.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16219.npy,0,train,authentic,1000,666,666000,3
1041,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/1041.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/1041.npy,1,train,forged,403,140,56420,0
61134,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/61134.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/61134.npy,1,train,forged,1600,1200,1920000,4
16939,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16939.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16939.npy,0,train,authentic,1000,666,666000,3
22224,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/22224.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22224.npy,1,train,forged,1600,1200,1920000,4
25458,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25458.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25458.npy,0,train,authentic,256,256,65536,0
330,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/330.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/330.npy,1,train,forged,418,314,131252,1
30716,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/30716.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/30716.npy,1,train,forged,512,512,262144,1
52590,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/52590.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/52590.npy,1,train,forged,1094,201,219894,1
59467,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/59467.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/59467.npy,1,train,forged,616,106,65296,0
57875,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/57875.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/57875.npy,0,train,authentic,1000,666,666000,3
14403,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14403.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14403.npy,1,train,forged,1600,1200,1920000,4
26252,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26252.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26252.npy,1,train,forged,1000,666,666000,3
64216,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/64216.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/64216.npy,0,train,authentic,512,512,262144,1
26402,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26402.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26402.npy,1,train,forged,1600,1200,1920000,4
31942,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/31942.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31942.npy,0,train,authentic,256,256,65536,0
57505,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/57505.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/57505.npy,1,train,forged,1600,1200,1920000,4
10855,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/10855.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10855.npy,1,train,forged,360,360,129600,1
53177,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/53177.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/53177.npy,1,train,forged,696,520,361920,2
7649,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/7649.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/7649.npy,1,train,forged,1280,1024,1310720,3
7279,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/7279.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/7279.npy,0,train,authentic,878,562,493436,3
62625,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/62625.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62625.npy,1,train,forged,696,520,361920,2
22456,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/22456.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22456.npy,1,train,forged,1539,419,644841,3
40315,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40315.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40315.npy,0,train,authentic,600,560,336000,2
37975,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/37975.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37975.npy,1,train,forged,726,81,58806,0
60327,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/60327.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60327.npy,0,train,authentic,772,512,395264,2
55650,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/55650.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55650.npy,0,train,authentic,3888,2592,10077696,4
298,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/298.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/298.npy,1,train,forged,571,82,46822,0
63793,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63793.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63793.npy,1,train,forged,360,360,129600,1
62161,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/62161.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62161.npy,1,train,forged,1600,1200,1920000,4
57239,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/57239.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/57239.npy,0,train,authentic,360,360,129600,1
51155,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/51155.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/51155.npy,0,train,authentic,1000,666,666000,3
49351,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/49351.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49351.npy,1,train,forged,2592,3888,10077696,4
41879,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41879.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41879.npy,1,train,forged,1193,210,250530,1
13839,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/13839.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13839.npy,1,train,forged,694,351,243594,1
25340,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25340.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25340.npy,0,train,authentic,696,520,361920,2
21156,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/21156.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21156.npy,1,train,forged,719,97,69743,0
52825,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/52825.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/52825.npy,1,train,forged,320,256,81920,1
16215,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16215.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16215.npy,0,train,authentic,2592,3888,10077696,4
63531,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63531.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63531.npy,1,train,forged,256,256,65536,0
27957,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/27957.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27957.npy,0,train,authentic,854,633,540582,3
58588,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/58588.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/58588.npy,1,train,forged,320,256,81920,1
38679,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/38679.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/38679.npy,0,train,authentic,1000,666,666000,3
10015,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10015.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10015.npy,0,train,authentic,1600,1200,1920000,4
62358,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62358.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62358.npy,0,train,authentic,1384,1028,1422752,4
43994,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/43994.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/43994.npy,1,train,forged,1000,666,666000,3
56310,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/56310.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56310.npy,1,train,forged,512,512,262144,1
41090,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41090.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41090.npy,0,train,authentic,1000,666,666000,3
45133,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/45133.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45133.npy,1,train,forged,256,256,65536,0
29076,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/29076.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29076.npy,1,train,forged,638,436,278168,2
60829,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/60829.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60829.npy,1,train,forged,194,173,33562,0
26606,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26606.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26606.npy,1,train,forged,320,256,81920,1
34672,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/34672.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/34672.npy,0,train,authentic,736,123,90528,1
60244,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/60244.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60244.npy,1,train,forged,512,529,270848,2
41585,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41585.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41585.npy,1,train,forged,360,360,129600,1
63793,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/63793.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63793.npy,0,train,authentic,360,360,129600,1
19563,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/19563.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/19563.npy,1,train,forged,246,525,129150,1
50362,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50362.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50362.npy,0,train,authentic,1600,1200,1920000,4
26436,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26436.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26436.npy,1,train,forged,1600,1200,1920000,4
58493,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/58493.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/58493.npy,1,train,forged,608,232,141056,1
36705,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/36705.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/36705.npy,0,train,authentic,360,360,129600,1
53208,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/53208.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/53208.npy,1,train,forged,642,90,57780,0
31476,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/31476.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31476.npy,0,train,authentic,1660,151,250660,1
40974,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/40974.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40974.npy,1,train,forged,1024,1024,1048576,3
45496,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/45496.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45496.npy,1,train,forged,258,531,136998,1
5863,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/5863.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/5863.npy,1,train,forged,3888,2592,10077696,4
42121,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/42121.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42121.npy,1,train,forged,1600,1200,1920000,4
48291,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/48291.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/48291.npy,1,train,forged,320,256,81920,1
5125,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/5125.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/5125.npy,1,train,forged,2592,3888,10077696,4
40994,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/40994.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40994.npy,1,train,forged,514,512,263168,2
5756,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/5756.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/5756.npy,1,train,forged,398,86,34228,0
32154,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/32154.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32154.npy,0,train,authentic,256,256,65536,0
30914,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/30914.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/30914.npy,0,train,authentic,1600,1200,1920000,4
25142,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/25142.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25142.npy,1,train,forged,256,256,65536,0
39625,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39625.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/39625.npy,0,train,authentic,256,256,65536,0
25472,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25472.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25472.npy,0,train,authentic,320,256,81920,1
12064,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/12064.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/12064.npy,0,train,authentic,569,216,122904,1
63456,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63456.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63456.npy,1,train,forged,512,512,262144,1
58090,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/58090.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/58090.npy,1,train,forged,419,439,183941,1
38548,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/38548.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/38548.npy,1,train,forged,1280,1024,1310720,3
6190,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6190.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6190.npy,1,train,forged,320,256,81920,1
40949,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40949.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40949.npy,0,train,authentic,650,512,332800,2
36945,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/36945.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/36945.npy,1,train,forged,512,512,262144,1
29025,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/29025.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29025.npy,1,train,forged,1668,270,450360,3
43300,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/43300.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/43300.npy,0,train,authentic,558,512,285696,2
14170,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14170.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14170.npy,1,train,forged,306,263,80478,1
42886,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42886.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42886.npy,0,train,authentic,899,158,142042,1
37149,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/37149.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37149.npy,0,train,authentic,1280,1024,1310720,3
28279,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/28279.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/28279.npy,0,train,authentic,256,256,65536,0
745,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/745.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/745.npy,0,train,authentic,574,512,293888,2
42512,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42512.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42512.npy,0,train,authentic,512,512,262144,1
49080,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/49080.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49080.npy,1,train,forged,696,520,361920,2
37934,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/37934.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37934.npy,1,train,forged,256,256,65536,0
31979,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/31979.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31979.npy,0,train,authentic,1000,666,666000,3
17128,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17128.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/17128.npy,0,train,authentic,1000,666,666000,3
59320,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/59320.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/59320.npy,1,train,forged,1021,343,350203,2
47017,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/47017.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/47017.npy,1,train,forged,319,66,21054,0
32486,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32486.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32486.npy,1,train,forged,696,520,361920,2
29234,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/29234.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29234.npy,0,train,authentic,1000,666,666000,3
11307,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/11307.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11307.npy,1,train,forged,696,520,361920,2
41229,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/41229.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/41229.npy,1,train,forged,256,256,65536,0
50673,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50673.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50673.npy,0,train,authentic,512,512,262144,1
20850,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20850.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20850.npy,0,train,authentic,696,520,361920,2
62754,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/62754.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62754.npy,1,train,forged,1024,1024,1048576,3
33205,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/33205.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/33205.npy,0,train,authentic,1024,1024,1048576,3
51787,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/51787.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/51787.npy,1,train,forged,1000,666,666000,3
20578,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20578.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20578.npy,0,train,authentic,1600,1200,1920000,4
53648,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/53648.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/53648.npy,1,train,forged,512,534,273408,2
37605,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/37605.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/37605.npy,0,train,authentic,256,256,65536,0
60947,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/60947.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60947.npy,1,train,forged,3888,2592,10077696,4
2329,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2329.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2329.npy,0,train,authentic,1600,1200,1920000,4
45377,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/45377.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/45377.npy,0,train,authentic,696,520,361920,2
14988,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/14988.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14988.npy,0,train,authentic,256,256,65536,0
25486,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/25486.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25486.npy,1,train,forged,1000,666,666000,3
