case_id,image_path,mask_path,label,source,variant,width,height,area,area_bin
22821,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/22821.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22821.npy,0,train,authentic,512,515,263680,2
11508,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/11508.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11508.npy,0,train,authentic,1280,1024,1310720,3
3671,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3671.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3671.npy,0,train,authentic,1000,666,666000,3
20768,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20768.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20768.npy,0,train,authentic,724,110,79640,1
22226,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/22226.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22226.npy,0,train,authentic,256,256,65536,0
21640,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/21640.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21640.npy,1,train,forged,256,256,65536,0
35670,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/35670.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/35670.npy,0,train,authentic,320,256,81920,1
31077,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/31077.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31077.npy,1,train,forged,256,256,65536,0
25022,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25022.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25022.npy,0,train,authentic,512,512,262144,1
46175,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/46175.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46175.npy,1,train,forged,741,512,379392,2
21933,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/21933.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21933.npy,0,train,authentic,2568,1912,4910016,4
51643,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/51643.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/51643.npy,1,train,forged,765,512,391680,2
4716,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/4716.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/4716.npy,1,train,forged,1000,666,666000,3
4321,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/4321.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/4321.npy,1,train,forged,981,357,350217,2
8715,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/8715.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/8715.npy,0,train,authentic,1024,1024,1048576,3
44622,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/44622.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/44622.npy,1,train,forged,538,167,89846,1
46933,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/46933.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46933.npy,0,train,authentic,1000,666,666000,3
23105,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/23105.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/23105.npy,1,train,forged,820,89,72980,0
3934,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3934.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/3934.npy,0,train,authentic,256,256,65536,0
26560,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/26560.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26560.npy,1,train,forged,512,515,263680,2
13121,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/13121.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13121.npy,1,train,forged,474,326,154524,1
42742,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/42742.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42742.npy,0,train,authentic,256,256,65536,0
56964,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/56964.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56964.npy,0,train,authentic,320,256,81920,1
35723,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/35723.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/35723.npy,1,train,forged,171,924,158004,1
1174,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/1174.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/1174.npy,1,train,forged,250,1041,260250,1
46836,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/46836.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/46836.npy,1,train,forged,1000,666,666000,3
346,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/346.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/346.npy,1,train,forged,696,520,361920,2
6488,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/6488.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6488.npy,0,train,authentic,696,520,361920,2
28014,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/28014.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/28014.npy,0,train,authentic,1000,666,666000,3
17418,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/17418.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/17418.npy,1,train,forged,360,360,129600,1
11985,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/11985.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/11985.npy,1,train,forged,1000,666,666000,3
56269,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/56269.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56269.npy,0,train,authentic,320,256,81920,1
31864,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/31864.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31864.npy,1,train,forged,1000,666,666000,3
18153,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18153.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/18153.npy,0,train,authentic,360,360,129600,1
57085,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/57085.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/57085.npy,1,train,forged,668,512,342016,2
6190,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/6190.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6190.npy,0,train,authentic,320,256,81920,1
15813,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/15813.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/15813.npy,0,train,authentic,261,166,43326,0
54553,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/54553.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/54553.npy,1,train,forged,696,520,361920,2
1101,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/1101.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/1101.npy,1,train,forged,1600,1200,1920000,4
30634,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/30634.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/30634.npy,0,train,authentic,2568,1912,4910016,4
20270,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20270.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20270.npy,0,train,authentic,360,360,129600,1
21562,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/21562.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/21562.npy,0,train,authentic,614,87,53418,0
5250,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/5250.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/5250.npy,1,train,forged,512,512,262144,1
47871,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/47871.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/47871.npy,0,train,authentic,1600,1200,1920000,4
23391,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/23391.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/23391.npy,1,train,forged,723,98,70854,0
752,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/752.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/752.npy,0,train,authentic,426,74,31524,0
28213,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/28213.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/28213.npy,1,train,forged,320,256,81920,1
10180,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/10180.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10180.npy,1,train,forged,1000,666,666000,3
50632,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50632.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50632.npy,0,train,authentic,696,520,361920,2
55037,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/55037.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55037.npy,0,train,authentic,260,441,114660,1
62161,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/62161.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62161.npy,1,train,forged,1600,1200,1920000,4
23428,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/23428.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/23428.npy,0,train,authentic,256,256,65536,0
26977,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/26977.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/26977.npy,0,train,authentic,1000,666,666000,3
32018,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32018.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32018.npy,1,train,forged,898,909,816282,3
63245,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/63245.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63245.npy,1,train,forged,1150,97,111550,1
20755,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20755.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20755.npy,0,train,authentic,1024,1024,1048576,3
39921,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/39921.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/39921.npy,1,train,forged,1600,1200,1920000,4
23930,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/23930.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/23930.npy,1,train,forged,683,512,349696,2
62833,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62833.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/62833.npy,0,train,authentic,512,512,262144,1
34132,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/34132.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/34132.npy,1,train,forged,474,313,148362,1
7698,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/7698.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/7698.npy,1,train,forged,786,500,393000,2
2476,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2476.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/2476.npy,0,train,authentic,256,256,65536,0
16729,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/16729.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16729.npy,1,train,forged,256,256,65536,0
24937,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24937.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24937.npy,1,train,forged,2568,1912,4910016,4
50666,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50666.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50666.npy,0,train,authentic,256,256,65536,0
36245,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/36245.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/36245.npy,0,train,authentic,1000,666,666000,3
22216,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/22216.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22216.npy,1,train,forged,732,512,374784,2
56859,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/56859.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/56859.npy,1,train,forged,256,256,65536,0
25749,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/25749.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/25749.npy,0,train,authentic,360,360,129600,1
48705,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/48705.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/48705.npy,1,train,forged,320,256,81920,1
60954,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/60954.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/60954.npy,1,train,forged,1401,222,311022,2
7210,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/7210.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/7210.npy,0,train,authentic,696,520,361920,2
24249,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24249.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24249.npy,1,train,forged,1600,1200,1920000,4
24696,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24696.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24696.npy,1,train,forged,1000,666,666000,3
31405,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/31405.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31405.npy,0,train,authentic,790,98,77420,1
12150,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/12150.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/12150.npy,1,train,forged,748,512,382976,2
15860,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/15860.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/15860.npy,0,train,authentic,360,360,129600,1
29508,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/29508.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29508.npy,0,train,authentic,688,512,352256,2
10266,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/10266.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10266.npy,1,train,forged,1000,666,666000,3
20490,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/20490.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20490.npy,1,train,forged,696,520,361920,2
13603,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/13603.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/13603.npy,1,train,forged,320,256,81920,1
32013,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32013.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32013.npy,1,train,forged,696,520,361920,2
33296,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/33296.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/33296.npy,0,train,authentic,518,302,156436,1
6164,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6164.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6164.npy,1,train,forged,591,512,302592,2
8613,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/8613.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/8613.npy,1,train,forged,360,360,129600,1
59467,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/59467.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/59467.npy,1,train,forged,616,106,65296,0
29793,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/29793.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/29793.npy,1,train,forged,2568,1912,4910016,4
24381,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/24381.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24381.npy,0,train,authentic,320,256,81920,1
22430,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/22430.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/22430.npy,1,train,forged,512,512,262144,1
54945,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/54945.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/54945.npy,0,train,authentic,2592,3888,10077696,4
16485,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/16485.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16485.npy,1,train,forged,518,94,48692,0
24043,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/24043.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/24043.npy,1,train,forged,744,512,380928,2
8300,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/8300.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/8300.npy,1,train,forged,1600,1200,1920000,4
32393,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/32393.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32393.npy,0,train,authentic,1384,1028,1422752,4
40949,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40949.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40949.npy,0,train,authentic,650,512,332800,2
50229,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/50229.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/50229.npy,1,train,forged,347,260,90220,1
19847,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19847.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/19847.npy,0,train,authentic,2568,1912,4910016,4
40938,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40938.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40938.npy,0,train,authentic,256,256,65536,0
33772,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/33772.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/33772.npy,1,train,forged,1000,666,666000,3
33296,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/33296.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/33296.npy,1,train,forged,518,302,156436,1
35035,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/35035.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/35035.npy,0,train,authentic,686,100,68600,0
43300,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/43300.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/43300.npy,0,train,authentic,558,512,285696,2
19709,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/19709.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/19709.npy,1,train,forged,696,520,361920,2
31186,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/31186.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/31186.npy,1,train,forged,360,360,129600,1
63694,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/63694.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/63694.npy,0,train,authentic,2592,3888,10077696,4
20764,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/20764.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20764.npy,1,train,forged,523,512,267776,2
40250,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/40250.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/40250.npy,1,train,forged,1600,1200,1920000,4
27312,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/27312.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/27312.npy,0,train,authentic,512,512,262144,1
32196,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/32196.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/32196.npy,1,train,forged,696,520,361920,2
65465,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/65465.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/65465.npy,0,train,authentic,256,256,65536,0
55112,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/55112.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/55112.npy,1,train,forged,256,256,65536,0
20736,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20736.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/20736.npy,0,train,authentic,256,256,65536,0
58338,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/58338.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/58338.npy,1,train,forged,513,621,318573,2
16614,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16614.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/16614.npy,0,train,authentic,1280,1024,1310720,3
6011,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/6011.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/6011.npy,1,train,forged,253,263,66539,0
42391,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/42391.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42391.npy,1,train,forged,923,479,442117,3
17660,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17660.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/17660.npy,0,train,authentic,545,512,279040,2
14594,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14594.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14594.npy,1,train,forged,1600,1200,1920000,4
42834,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/42834.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/42834.npy,1,train,forged,756,763,576828,3
14624,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/14624.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/14624.npy,1,train,forged,360,360,129600,1
59715,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/59715.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/59715.npy,0,train,authentic,522,512,267264,2
10645,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/10645.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/10645.npy,1,train,forged,640,120,76800,0
49903,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/authentic/49903.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49903.npy,0,train,authentic,1077,131,141087,1
49827,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/49827.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/49827.npy,1,train,forged,674,512,345088,2
44122,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_images/forged/44122.png,/home/hotson/kaggle_work/recodai-luc-scientific-image-forgery-detection/train_masks/44122.npy,1,train,forged,360,360,129600,1
